song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,song_title_en,outcome
A Sky Full of Stars,6HFbq7cewJ7rPiffV0ciil,['Coldplay'],A Sky Full Of Stars,268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,A Sky Full of Stars,0
Light Years Away,3pF1vsGZViOGidoMfUvElA,"['Ti\xc3\xabsto', 'DBX']",A Town Called Paradise,223147,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.520347,0.92688,-3.846,0.106575,127.972,0.005785,0,0.255891,1,3,0.436845,Light Years Away,0
Once in a Lifetime,1dD1aarWotVIiFo5gGdMc2,['One Direction'],FOUR (Deluxe),158320,FALSE,4AK6F7OLvEQ5QYCBNiQWHq,1,0.554394,0.334933,-5.513,0.028096,133.709,0.618234,5,0.092676,1,4,0.275723,Once in a Lifetime,0
You're Never Fully Dressed Without a Smile (2014 Film Version),0IjQeHaDwRljTnROP955YG,['Sia'],You're Never Fully Dressed Without a Smile (2014 Film Version),190373,FALSE,5WUlDfRSoLAfcVSX1WnrxN,1,0.491112,0.966683,-4.859,0.286596,100.529,0.002086,5,0.145993,0,4,0.490316,You're Never Fully Dressed Without a Smile (2014 Film Version),0
Try to Make a Fire Burn Again,6rKfnpSyHhdVrukCPZT3hK,['Dawn Landes'],Bluebird,182374,FALSE,1wvqnNcuPa2TpcFvfh3co5,1,0.471826,0.170267,-16.424,0.02784,84.299,0.889772,0,0.135147,1,4,0.338504,Try to Make a Fire Burn Again,0
Take A Bite (Original mix),52cRLiiZBhRGvzQvQgbFcT,['Vigiland'],Take A Bite (Original Mix),197831,FALSE,3tLYpanVDomWAZqF82NPds,1,0.7976,0.726266,-5.107,0.071347,128.001,0.000989,2,0.07218,1,4,0.329005,Take A Bite (Original Mix),0
Engel,4oh4LNSZDU1O9G4BfgDUsN,"['Admiral P', 'Nico D']",Selvtillit & tro,187840,FALSE,2P87oRX5tCFl1PYQRbPCPD,2,0.64392,0.68443,-4.213,0.201141,82.184,0.382965,1,0.094518,1,4,0.497225,Engel,0
Really Love,2RcanAJpudPNDkyIe9DzKS,"[""D'Angelo""]",Black Messiah,344346,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.638062,0.394945,-11.299,0.100106,78.516,0.724015,4,0.076116,0,4,0.31932,Really Love,0
What I've Waited for (feat. D. Brown),6CmoMGWcT6ZaaJFy1agSVG,"['Vicetone', 'D. Brown']",Monstercat 020 - Altitude,221901,FALSE,0daugAjUgbJSqdlyYNwIbT,2,0.533131,0.779921,-3.299,0.048726,127.95,0.01435,2,0.303257,1,4,0.373424,What I've Waited for (feat. D. Brown),0
Betray My Heart,3RXr49TkL3wYHB7JJTnyn5,"[""D'Angelo""]",Black Messiah,355333,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.795838,0.435549,-11.169,0.219859,105.707,0.646373,0,0.126213,1,4,0.596887,Betray My Heart,0
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",0S8Z5UHjl1IlYaJpjCOOG6,['Joshua Bell'],"II. Air from Orchestral Suite No. 3 in D Major, BWV 1068",292413,FALSE,3Ka1nDpDzxDveEqUPzIeom,1,0.186647,0.249897,-16.156,0.039419,90.676,0.685332,2,0.094499,1,3,0.089649,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",0
All of the Stars,3ALOLLBTNINpyRbBJ7riUk,['Jon D'],All of the Stars,234400,FALSE,5HCypjplgh5uQezvBpOfXN,1,0.507588,0.217967,-16.282,0.031409,149.668,0.384651,7,0.116559,0,4,0.383616,All of the Stars,0
Liberate,1hLcbNJewMOsvk1K4PUR0p,['Eric Prydz'],Liberate,313388,FALSE,5sm0jQ1mq0dusiLtDJ2b4R,1,0.507344,0.882553,-5.44,0.035763,126.999,0.00175,5,0.66286,1,4,0.412803,Liberate,0
Liberate - Lane 8 Remix,2dS4msyWQOmGCXQiSPCdHB,['Eric Prydz'],Liberate (Remixes),314840,FALSE,5sm0jQ1mq0dusiLtDJ2b4R,1,0.720027,0.525614,-9.568,0.042564,120.966,0.022339,0,0.039913,1,4,0.215019,Liberate (Lane 8 Remix),0
minipops 67 [120.2][source field mix],6kzLbNxsJidjc80Nw3uZVg,['Aphex Twin'],Syro,287586,FALSE,6kBDZFXuLrZgHnvmPu9NsG,1,0.707397,0.734596,-10.796,0.045251,120.185,0.301142,11,0.08709,0,4,0.150761,minipops 67 [120.2][source field mix],0
Hela mig,4uJhciJPrTCMYvi7KvmZ7U,"['Nenne Mehari', 'Tredje \xc3\x96gat', 'Antonio D']",Tusen tack och pistoler,239913,FALSE,6rY7BnlEpTaKcTSORE1ueW,3,0.605466,0.838768,-6.094,0.076867,95.024,0.147718,3,0.068592,1,4,0.441992,Hela mig,0
Prayer,6YOM2xqlJEdy35htURX7DS,"[""D'Angelo""]",Black Messiah,272933,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.689825,0.601666,-8.43,0.088675,82.85,0.0588,1,0.064906,1,4,0.788405,Prayer,0
The Door,10772yYCkLuadtiVAcHkk2,"[""D'Angelo""]",Black Messiah,188120,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.82991,0.363535,-12.166,0.185278,82.023,0.176474,4,0.29078,0,4,0.633692,The Door,0
The Hunt - Radio Edit,1MIgJFf65E7NpulRoeTAlt,"['Ran-D', 'E-Life']",Ran-D ft. E-Life - The Hunt (Official Intents Festival Anthem 2014),246724,FALSE,7IeovKzVkfcG9mIJGNzTcT,2,0.272955,0.962992,-1.72,0.115694,149.826,0.008706,10,0.359999,0,4,0.378432,The Hunt - Official Intents Festival Anthem 2014 Radio Edit,0
Bouncin On My D*ck,3xJj1mU7B83yop2dA03Smk,"['Tyga', 'Dash D Cadet']",#BitchImTheShit,195056,TRUE,5LHRHt1k9lMyONurDHEdrp,2,0.926366,0.474105,-9.604,0.429366,95.962,0.034073,0,0.064304,1,4,0.62219,Bouncin on My Dick,0
It's After Dark,4zDMIOycxDHIyIwPXjGnsc,['D-A-D'],DISN30LAND AF30R D30K,231200,FALSE,2I6gQ8HicF6er2NgjfkwGd,1,0.429807,0.714478,-6.684,0.037318,125.66,0.001709,9,0.669942,1,4,0.225926,It´s After Dark,0
Ain't That Easy,2yx7XX9v7M6yhm2fBG7K3E,"[""D'Angelo""]",Black Messiah,289346,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.544623,0.644133,-8.111,0.4152,176.176,0.136989,6,0.185026,1,4,0.599327,Ain't That Easy,0
All I Need Is Your Love - D!rty Aud!o Remix,2tWRm3rF4hoTb5ToLwr4bI,"['Deorro', 'Adrian Delgado']",All I Need Is Your Love (Remixes),231973,FALSE,6VD4UEUPvtsemqD3mmTqCR,2,0.690444,0.86741,-4.016,0.161947,140.021,0.020402,5,0.033642,0,4,0.241486,All I Need Is Your Love - D!RTY AUD!O Remix,0
"Dorobucci (feat. Don Jazzy, Dr Sid, Dr Sid Tiwa Savage, Reekado Banks, Di'ja, Korede Bello & D'prince)",06B0pbiRWZJAfxJXu6R4wY,"['Mavins', 'Don Jazzy', 'Dr Sid', 'Dr Sid Tiwa Savage', 'Reekado Banks', ""Di'Ja"", 'Korede Bello', 'D. Prince']","Dorobucci (feat. Don Jazzy, Dr Sid, Dr Sid Tiwa Savage, Reekado Banks, Di'ja, Korede Bello & D'prince)",266903,FALSE,5JWBXFlYkBy3n2oN1To790,8,0.579078,0.720689,-8.705,0.160357,197.92,0.236998,2,0.185408,1,3,0.50207,"Dorobucci (feat. Di'ja, Tiwa Savage, Dr Sid, Reekado Banks & Korede Bello)",0
Marlboro Man,62FRkWAIkQyxqKkd8GFKKW,['D-A-D'],DISN30LAND AF30R D30K,167213,FALSE,2I6gQ8HicF6er2NgjfkwGd,1,0.385175,0.814184,-4.734,0.071305,77.643,0.004509,9,0.649282,1,4,0.507955,Marlboro Man,0
Freedom,3oQ24bk8nOlDorA3tcrz3a,"['Afrojack', 'D-Wayne', 'Jack McManus']",Forget The World (Deluxe),243973,FALSE,4D75GcNG95ebPtNvoNVXhz,3,0.626615,0.825853,-5.335,0.034516,127.997,0.094,5,0.161347,1,4,0.189584,Freedom,0
Hörnet,4plZPFjSHRZSrytIPaOCYM,"['Sabotage', 'Antonio D']",Djungeltrumman,191973,FALSE,14qOjU0v6EYODL6mmky8El,2,0.657439,0.702208,-7.064,0.163376,86.41,0.137846,1,0.402671,1,4,0.45836,Hörnet,0
Axis,7ceoa4kpGgdUXWxqFnDrEK,['Pryda'],Mija / Origins / Backdraft / Axis,483599,FALSE,37U9sPqTZMd7AKJCWgcvkt,1,0.679772,0.926631,-6.506,0.042496,126.005,2.40E-05,6,0.150929,0,4,0.317535,Axis,0
The Veldt (deadmau5 Vs. Eric Prydz Edit),4rHk2tXZ0r8HCKsPLqXQPT,"['deadmau5', 'Eric Prydz', 'Chris James']",5 years of mau5,386442,FALSE,2CIMQHirSU0MQqyYHq0eOx,3,0.46462,0.939025,-4.916,0.029414,128.001,0.001582,9,0.261839,1,4,0.157094,The Veldt (deadmau5 Vs. Eric Prydz Edit),0
Adagio in D Minor,6zuQUtY40YRNZprLy96QGR,['John Murphy'],Adagio in D Minor,249647,FALSE,4UGoqrmNHDJ166XD6DtZni,1,0.173298,0.503249,-8.734,0.035199,119.011,0.003311,7,0.08522,1,4,0.036754,Adagio in D Minor,0
Menea Tu Chapa,7G6dxux3uUjSfQY7MP9J5W,['Wilo D New'],KlK Llego El Tipo the Album,175333,FALSE,7Mj6zJyAtVisnooOp1hlWF,1,0.873046,0.918784,-1.776,0.054163,129.993,0.07653,0,0.046343,1,4,0.720583,Menea Tu Chapa,0
1000 Deaths,5Zvp0QO5e9cGhYHywdrfyQ,"[""D'Angelo""]",Black Messiah,349693,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.641575,0.806558,-9.236,0.239594,86.909,0.008295,10,0.131403,0,4,0.630336,1000 Deaths,0
Canon in D,6nkyCZZDT2rmTJcJSJiOGi,"['Johann Pachelbel', 'Stuttgarter Kammerorchester', 'Karl M\xc3\xbcnchinger']",Pachelbel - Canon in D and Beyond,269693,FALSE,62TD7509VQIxUe4WpwO0s3,3,0.173442,0.258241,-15.945,0.034524,94.686,0.40418,2,0.106476,1,4,0.103671,Canon in D,0
Till It's Done (Tutu),1tgmyTEKDOkwyvyE37AJDj,"[""D'Angelo""]",Black Messiah,231920,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.645187,0.545696,-10.354,0.075628,90.848,0.133926,11,0.263327,1,4,0.499003,Till It's Done (Tutu),0
Throw Dat D,0qjgzEwWkmHDWnmEWCIN0H,['Akon'],KonKrete Jungle,222749,TRUE,0z4gvV4rjIZ9wHck67ucSV,1,0.781867,0.666039,-8.316,0.051908,101.05,0.005089,0,0.345494,1,4,0.385406,Throw Dat D,0
Pantman Anthem,3aOrMh1ND3XLHukGJrizaJ,"['O-Hund', 'Third Eye', 'Antonio D']",Pantman Anthem,180000,FALSE,6w5waykNLa0CSprI42WPLo,3,0.845862,0.732193,-5.084,0.127782,92.043,0.034678,5,0.127917,1,4,0.88189,Pantman Anthem,0
The Charade,7gQzzsppcAezKh0HFjrG3q,"[""D'Angelo""]",Black Messiah,200840,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.670605,0.733105,-7.88,0.065254,120.08,0.253826,7,0.206574,1,4,0.484765,The Charade,0
Revel - Radio Edit,3jmwTimAaLkEwBtdJ4029b,['D-Wayne'],Revel,168530,FALSE,7s8qj3Bzbzoyw1t1y88GuX,1,0.759927,0.936337,-6.768,0.431049,127.984,0.018726,7,0.298081,1,4,0.122435,Revel - Radio Edit,0
Back to the Future (Part I),6hAFh200VpVUPg1P14oaJr,"[""D'Angelo""]",Black Messiah,322120,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.890715,0.302552,-9.793,0.350551,95.261,0.199648,7,0.147916,1,4,0.565774,Back to the Future (Part I),0
Mitt Hjärta,2uUXD0BFDMiac4sIsDB7np,['Antonio D'],Mitt Hjärta,223785,FALSE,4nhVPRChv24WG40x4H0eaG,1,0.761048,0.53347,-8.828,0.057311,150.022,0.060124,10,0.105346,1,4,0.834468,Mitt Hjärta,0
Sugah Daddy,53l4LGUeZKCDZI1u25kQDN,"[""D'Angelo""]",Black Messiah,302840,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.785731,0.546508,-11.416,0.261622,92.603,0.039659,1,0.037778,1,4,0.68048,Sugah Daddy,0
The Last In Line,7cuIQgdm380dPia0PyQAc8,['Tenacious D'],Ronnie James Dio - This Is Your Life,223773,FALSE,1XpDYCrUJnvCo9Ez6yeMWh,1,0.507778,0.943744,-4.433,0.1217,169.869,0.005738,4,0.06234,0,4,0.379723,The Last In Line,0
Rösta inte på SD,3UoQoUDQwgWdbSBskD3CCe,"['Diegojah', 'Papa D', 'Amsie Brown', 'Hanouneh', 'Ras Cricket', 'Junior Natural', 'Mysticman', 'Ras Daniel', 'Oskar Franz\xc3\xa9n', 'Leafnuts', 'L\xc3\xb6stFolk', 'P-Danjelsa']",Jag ska berätta,444758,FALSE,13XNawj6Z1HHosYXQ0ojCP,12,0.791709,0.764499,-5.407,0.246509,84.916,0.125038,9,0.076215,1,4,0.859372,Rösta inte på SD,0
Another Life,2f9mmR37OEceYERbXml0Nj,"[""D'Angelo""]",Black Messiah,358626,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.572107,0.61026,-7.994,0.044819,71.254,0.127075,9,0.095301,1,4,0.369152,Another Life,0
Back to the Future (Part II),0BcLpX66X5fTdBSnsCMFyP,"[""D'Angelo""]",Black Messiah,144813,FALSE,336vr2M3Va0FjyvB55lJEd,1,0.871578,0.526772,-8.24,0.402067,95.212,0.130558,2,0.152717,1,4,0.637749,Back to the Future (Part II),0
The Prestige (feat. D Styles),7pbVF7VmIu1kIes1KmqgHh,['Kraddy'],Be A Light,300582,FALSE,4oz8w4VbKJIgBUkLRCJgm7,1,0.644173,0.8562,-6.688,0.23415,140.024,0.010463,5,0.375538,0,4,0.287599,The Prestige (feat. D Styles),0
"Piano Sonata in D Major, Op. 28 - 'Pastoral': I. Allegro",4MFHVdS8rsw1rSTZGWhCa8,"['Ludwig van Beethoven', 'James Rhodes']",Five,738826,FALSE,2wOqMjp9TyABvtHdOSOTUS,2,0.270769,0.026805,-28.476,0.04839,69.771,0.993942,2,0.073748,1,3,0.081644,"Piano Sonata in D Major, Op. 28 - 'Pastoral': I. Allegro",0
Lost You,6Rjk8HQZz8l4zH7fr0o7AE,"['Zeds Dead', 'Twin Shadow', ""D' Angelo Lacy""]",Lost You,218312,FALSE,67qogtRNI0GjUr8PlaG6Zh,3,0.740161,0.875374,-4.79,0.037618,126.038,0.077795,11,0.3573,0,4,0.549103,Lost You,0
Alive - Radio Edit,7CgdCjIpdoHEm5JazV4Fjz,"['D-Block & S-Te-Fan', 'Isaac', 'Chris Madin']",Alive,208400,FALSE,6L7a6wPGpvLtTwOsMLnF1z,3,0.502477,0.858909,-4.325,0.026459,149.922,0.296211,8,0.096629,0,4,0.486326,Alive (Radio Edit) [feat. Chris Madin],0
"Waltz No. 6 in D-Flat Major, Op. 64 No. 1 - ""Minute""",4PfLPmM3fazXG8eXW9AZ0j,"['Fr\xc3\xa9d\xc3\xa9ric Chopin', 'Claudio Arrau']",Chopin - Classical Masterpieces,149200,FALSE,7y97mc3bZRFXzT2szRM4L4,2,0.306505,0.046888,-27.402,0.039453,66.44,0.991187,1,0.312365,1,4,0.145129,"Waltz No.6 in D flat, Op.64 No.1 -'Minute'",0
Freedom - Edit,2qS5avkqyh9ZChlqDV7Hei,"['Afrojack', 'D-Wayne', 'Jack McManus']",Freedom,175312,FALSE,4D75GcNG95ebPtNvoNVXhz,3,0.524524,0.812406,-5.492,0.07977,127.997,0.101762,5,0.108394,1,4,0.192079,Freedom - Edit,0
Flyger Iväg,5IeDTbgQHbR6Z99kc5TRDM,"['Antonio D', 'O-Hund', 'Tredje \xc3\x96gat']",Flyger Iväg,200000,FALSE,4nhVPRChv24WG40x4H0eaG,3,0.827544,0.698225,-8.489,0.084287,90.021,0.020144,1,0.070231,1,4,0.449655,Flyger Iväg,0
aisatsana [102],3ESsjKqrj3M79I8sSZieK3,['Aphex Twin'],Syro,321880,FALSE,6kBDZFXuLrZgHnvmPu9NsG,1,0.276877,0.010036,-32.893,0.035884,102.397,0.979741,4,0.130702,0,4,0.035366,aisatsana [102],0
We Are Mirage,5YhvT0GvxJxW5AO2l4BED7,"['Eric Prydz', 'Empire Of The Sun']",Liberate (Remixes),379500,FALSE,5sm0jQ1mq0dusiLtDJ2b4R,2,0.555046,0.79229,-6.769,0.036161,127.95,0.00057,4,0.506949,0,4,0.080364,We Are Mirage,0
Jag Drar Vidare,3z3qwyyK4NQtLhrnlvLKiT,"['Hanouneh & Antonio D', 'Hanouneh', 'Antonio D']",Andas Riddim,199146,FALSE,56s6yCiPs87xWjOeACrHQY,3,0.739097,0.623856,-6.395,0.213552,79.012,0.048857,1,0.052196,1,4,0.698739,Jag Drar Vidare,0
What I've Waited for (feat. D. Brown),0OwhEqx9AoECkHrHjE7phU,"['Vicetone', 'D. Brown']",What I've Waited for (feat. D. Brown),221901,FALSE,0daugAjUgbJSqdlyYNwIbT,2,0.533131,0.779921,-3.299,0.048726,127.95,0.01435,2,0.303257,1,4,0.373424,What I've Waited for (feat. D. Brown),0
Word On The Town (feat. Pimp C),02EGAYuoLeIU4h6zgxtW5M,"['Wiz Khalifa', 'Juicy J', 'Ty Dolla $ign', 'Pimp C']",Taylor Gang,222101,TRUE,137W8MRPWKqSmrBGDBFSop,4,0.699613,0.827843,-5.363,0.214502,150.076,0.029451,1,0.527517,1,4,0.722034,Word On The Town (feat. Pimp C),0
Prayer in C - Smithee Edit,2yUNJnSgmwaouVDB3ABYl9,['Willy C'],Prayer in C,242513,FALSE,3zLzFBI0Q3tR8ivpVxv3Yu,1,0.64752,0.990221,-3.678,0.035503,143.984,0.084491,9,0.693926,0,4,0.427055,Prayer in C (Smithee Remix Edit),0
The C**t Song (Rock Version),05N3QoLIGuOgtU32Kq0vsC,['Logan Hugueny-Clark'],The C**t Song (Rock Version),114365,TRUE,21rSeb3ASaDq3EyeJ3Qbol,1,0.916063,0.491589,-14.473,0.24213,130.007,0.001972,9,0.077201,1,4,0.10403,The C**t Song (Rock Version),0
Heartbeat Loud,5PuJ00qKGWqbGeeWbt8WJb,"['Andy C', 'Fiora']",Heartbeat Loud,179650,FALSE,75HK7rgkmDMTnWwwmcN53N,2,0.421113,0.960908,-1.059,0.04275,174.046,0.001737,3,0.114654,1,4,0.499078,Heartbeat Loud,0
Heartbeat Loud - Extended Version,2EqVkvGSpRHGO9s2jRphYG,"['Andy C', 'Fiora']",Heartbeat Loud (Remixes),225253,FALSE,75HK7rgkmDMTnWwwmcN53N,2,0.419022,0.959291,-1.379,0.039538,174.027,0.002383,0,0.08612,0,4,0.344646,Heartbeat Loud (Extended Version),0
Gonna Make You Sweat (Everybody Dance Now),0t9uFGqJQWv0p2Gw9hAOIr,"['C & C Music Factory', 'Freedom Williams']",100 hits från 90-talet,244586,FALSE,7krx6UBDKLwE0q3s3fesqF,2,0.556445,0.792006,-9.265,0.087861,113.078,0.001791,6,0.204197,1,4,0.824829,Gonna Make You Sweat (Everybody Dance Now),0
Beautiful Day - Radio Edit,4RsTDfBPSgnSZYe7JPP3kv,"['The Kenneth Bager Experience', 'Damon C. Scott']",Beautiful Day,197098,FALSE,4Xlg5XvPgIdFtvUHVqvDic,2,0.630531,0.722999,-6.883,0.071822,89.973,0.07103,7,0.146545,1,4,0.585783,Beautiful Day - Radio Edit,0
Let's Love,6FbhsFfNGOgHoWR5v5yoSh,['C-Clown'],Let's Love,198826,FALSE,5HBeCjZkFtwfLYD7X3kLwi,1,0.658231,0.931445,-2.873,0.071417,102.976,0.007811,5,0.39227,0,4,0.476709,Let's Love,0
Prayer In C,3xDwdnSZNnKg7zFagrZQGf,['Jona Selle'],Covers Vol.2,175121,FALSE,13qDiWWIa4Gb6toRGszKKP,1,0.832338,0.271869,-14.76,0.044153,123.03,0.631697,1,0.087284,1,4,0.688063,Prayer In C,0
"Concerto No. 21 in C Major for Piano and Orchestra, K. 467: II. Andante",5qUJQEOX0jQZ0abNqbqzsO,"['Wolfgang Amadeus Mozart', 'G\xc3\xa9za Anda']",Mozart Top 20,435320,FALSE,4NJhFmfw43RLBLjQvxDuRS,2,0.153566,0.027653,-27.577,0.034461,176.608,0.977331,5,0.092724,1,3,0.105004,2. Andante,0
Prayer in C - Robin Schulz Radio Edit,5fnA9mkIfScSqHIpeDyvck,"['Lilly Wood and The Prick', 'Robin Schulz']",Prayer In C,189399,FALSE,50OApTJurDusIo9dGTqSU4,2,0.7526,0.83214,-6.933,0.026525,122.996,0.011463,9,0.427462,0,4,0.744492,Prayer In C - Robin Schulz Radio Edit,0
Prayer In C,17O7wI9MExNcZUut2GW3zc,['Lilly Wood and The Prick'],Saint-Germain-des-Prés Café Vol. 16 by KlangKuenstler,192026,FALSE,50OApTJurDusIo9dGTqSU4,1,0.70555,0.247948,-9.008,0.033572,94.015,0.554199,9,0.109758,0,4,0.108267,Prayer In C,0
Prayer In C,4GtcDcB7VdaURKgfbgQks9,['Lilly Wood and The Prick'],Invincible Friends (Edition Robin Schulz Remix),190026,FALSE,50OApTJurDusIo9dGTqSU4,1,0.70555,0.247948,-9.008,0.033572,94.015,0.554199,9,0.109758,0,4,0.108267,Prayer In C,0
Chateau Lobby #4 (in C for Two Virgins),3DPMzRqADk1IHrNv77j0OU,['Father John Misty'],Chateau Lobby #4 (in C for Two Virgins),170840,FALSE,2kGBy2WHvF0VdZyqiVCkDT,1,0.435906,0.804372,-4.907,0.040905,188.061,0.208681,0,0.170999,1,4,0.769566,Chateau Lobby #4 (in C for Two Virgins),0
Prayer in C,6F9sSGTZr8mFfUndArNCmq,['Beth'],EP1,131000,FALSE,0Tazr7cok0ZIzVWH27sqeY,1,0.78668,0.118201,-14.575,0.074042,115.887,0.971131,0,0.089384,1,4,0.237683,Prayer in C,0
Prayer In C (Robin Schulz Remix) [Radio Edit],5HdUMBc7AhPFhlPDZUpSwf,['Lilly Wood and The Prick'],Invincible Friends (Edition Robin Schulz Remix),190243,FALSE,50OApTJurDusIo9dGTqSU4,1,0.7526,0.83214,-6.933,0.026525,122.996,0.011463,9,0.427462,0,4,0.744492,Prayer In C - Robin Schulz Radio Edit,0
Prayer in C - Smithee Edit,5yHr6ZCbOLIxqbW7ZtJO0o,['Willy C'],Bass Power 15,236893,FALSE,3zLzFBI0Q3tR8ivpVxv3Yu,1,0.646419,0.990554,-3.573,0.03587,143.994,0.088215,9,0.394246,0,4,0.417737,Prayer in C - Smithee Edit,0
Die Wahrheit (C=64),2BCjebb3YFScRBiCfJJSk7,['Welle: Erdball'],Ich rette dich!,196560,FALSE,5LSCMuTO3XVrhC7OiPCElt,1,0.755918,0.619386,-10.992,0.170572,112.752,0.358037,7,0.085954,1,4,0.634477,Die Wahrheit (C=64),0
Prayer in C - Robin Schulz Radio Edit,0uVyZywUNOp6S0dU5r8TS8,"['Lilly Wood and The Prick', 'Robin Schulz']",Prayer,189399,FALSE,50OApTJurDusIo9dGTqSU4,2,0.7526,0.83214,-6.933,0.026525,122.996,0.011463,9,0.427462,0,4,0.744492,Prayer In C - Robin Schulz Radio Edit,0
Heartbeat Loud - Andy C VIP,5NrXZDo2XTIvFCNUOmRaBW,"['Andy C', 'Fiora']",Heartbeat Loud (Remixes),249655,FALSE,75HK7rgkmDMTnWwwmcN53N,2,0.415033,0.976261,-0.843,0.049968,174.058,0.000491,1,0.324868,1,4,0.385604,Heartbeat Loud (Andy C VIP),0
Holla at Me,5xQEManOgwhHgs2Zhfj03H,['C Breeze'],Fireworks,194455,TRUE,24OCZDYud2BcFNevHHSEmm,1,0.871063,0.822568,-4.738,0.197699,99.993,0.233401,0,0.160939,1,4,0.461352,Holla at Me,0
Sweet Mary C,71G50gDC8L1ADs2MFPTMhx,['Electric Mary'],The Last Great Hope,184093,FALSE,5L1rOWU3saDGam8QkWPDqO,1,0.313365,0.888965,-4.108,0.043804,88.913,0.000848,5,0.234726,1,4,0.343516,Sweet Mary C,0
Prayer In C - Robin Schulz Remix,2qgetBGCtONLZf97aMpCj9,"['Lilly Wood and The Prick', 'Robin Schulz']",Fitness Beats 2015,322687,FALSE,50OApTJurDusIo9dGTqSU4,2,0.781792,0.625455,-6.498,0.036917,123.015,0.002867,9,0.048779,0,4,0.877969,Prayer In C (Robin Schulz Remix),0
Feel The Love - Radio Mix,1BapjD4yGHAgDwvdGnlRBs,"['Fedde Le Grand', 'Michael Calfan', 'Max C']",Feel The Love,171002,FALSE,7dc6hUwyuIhrZdh80eaCEE,3,0.577232,0.896058,-1.435,0.054702,128.037,0.029939,2,0.23282,0,4,0.202991,Feel the Love - Radio Mix,0
Party (Go Dumb) [feat. Young Az],4glkE5YIdjH6exdZUYglOA,"['C-Trox', 'Young A.Z.']",Dorm Room EP,198000,TRUE,1MWyFWQ7erF4XjLph84x5J,2,0.653585,0.79207,-6.247,0.316919,159.976,0.247825,7,0.313166,1,4,0.525658,Party (Go Dumb) [feat. Young Az],0
Amazing - Ruf Dug Remix,0SlsvX5vEsxNM4g2YmL9wI,"['The Kenneth Bager Experience', 'Damon C. Scott']",Amazing,282053,FALSE,4Xlg5XvPgIdFtvUHVqvDic,2,0.673458,0.574562,-13.992,0.038338,96.985,0.115547,0,0.049921,1,4,0.962501,Amazing - Ruf Dug Remix,0
Overture in C Shark,7FZ2d0qixGuUkeo3PPltAZ,['Wolf'],Devil Seed,132586,FALSE,2dRLZ9oE77rkNi7K6UH3Lq,1,0.498644,0.953302,-6.641,0.057465,118.045,0.000118,5,0.177169,0,4,0.327199,Overture in C Shark,0
Gonna Make You Sweat (Everybody Dance Now),30g0WrpdNNDm3NqS4GB0bG,"['C & C Music Factory', 'Freedom Williams']",100 Hits of the '90s,243800,FALSE,7krx6UBDKLwE0q3s3fesqF,2,0.556445,0.792006,-9.265,0.087861,113.078,0.001791,6,0.204197,1,4,0.824829,Gonna Make You Sweat (Everybody Dance Now),0
Fire In Our Hearts [Mix Cut] - Joey Dale Remix,6z4DBDCCA1qDzt3wCL5avW,"['Swanky Tunes', 'C. Todd Nielsen']",The Sound Of Revealed 2014 (Mixed Version),262500,FALSE,06cLuOP0p7VAnBnqil1eWX,2,0.515548,0.890065,-4.615,0.038885,127.974,2.20E-05,11,0.237684,0,4,0.038035,Fire In Our Hearts [Mix Cut] - Joey Dale Remix,0
Make Love,253rkrVR3BTWvy4agEfiH9,['C Breeze'],Fireworks,222902,TRUE,24OCZDYud2BcFNevHHSEmm,1,0.76638,0.714108,-4.852,0.070316,84.013,0.046868,11,0.055241,1,4,0.9127,Make Love,0
Fire In Our Hearts - Radio Edit,7c0EUNEbDUjobDTZnSaA1s,"['Swanky Tunes', 'C. Todd Nielsen']",Fire In Our Hearts,230624,FALSE,06cLuOP0p7VAnBnqil1eWX,2,0.561111,0.964387,-3.852,0.065138,127.985,0.000364,7,0.352184,1,4,0.270085,Fire In Our Hearts - Radio Edit,0
Prayer in C,3rTtjfM496IkJN0DrrE3vx,['Beth'],The Best of Beth,131000,FALSE,0Tazr7cok0ZIzVWH27sqeY,1,0.78668,0.118201,-14.575,0.074042,115.887,0.971131,0,0.089384,1,4,0.237683,Prayer in C,0
