song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,song_title_en
Alkolismen,0ElBDVtTFmKt5ofODCfonX,['Ken Ring'],Det började för längesen,243613,False,2yMJGKSRgxIniMnq30FAzX,1,0.445053,0.742051,-9.49,0.526868,75.5,Alkolismen
(r)Evolution,1uMCoTugFgJsjFfYpTGX4J,['Hammerfall'],(r)Evolution,265586,False,2o18h28enlHxj887tATc58,1,0.546785,0.916013,-4.662,0.043831,130.039,(r)Evolution
We Won't Back Down,0IPfuHGfYPJIpNxXN0e0nC,['Hammerfall'],(r)Evolution,259906,False,2o18h28enlHxj887tATc58,1,0.559505,0.9327,-4.136,0.053665,99.952,We Won't Back Down
Grabbarna från förorten,3KvaukKkcI4OxO7lhUhfve,"['Ken Ring', 'Chriz', 'Fada', 'Henok Fre']",Det började för längesen,170013,False,2yMJGKSRgxIniMnq30FAzX,4,0.773965,0.608868,-8.647,0.238881,100.157,Grabbarna från förorten
Privatfest,46BCdX9Utot6ywNiKACJzI,['Ken Ring'],Det började för längesen,226600,False,2yMJGKSRgxIniMnq30FAzX,1,0.531143,0.933436,-6.486,0.453759,81.049,Privatfest
I Believe I Can Fly - Radio Edit,2KeRxlnuTrK1d5l5Mpa5De,['R. Kelly'],The Essential R. Kelly,284800,False,2mxe0TnaNL039ysAj51xPQ,1,0.615273,0.44511,-8.123,0.028035,120.502,I Believe I Can Fly (Radio Edit)
Ber en bön - Tv4 Version,4rBhyxjxpKqTkNZwrcVazq,['Ken Ring'],Det började för längesen,200413,False,2yMJGKSRgxIniMnq30FAzX,1,0.52527,0.356568,-12.949,0.200815,68.049,Ber en bön (TV4 Version)
Bushido,3Gq7H7vascpr44GR65eSQy,['Hammerfall'],(r)Evolution,281200,False,2o18h28enlHxj887tATc58,1,0.339014,0.9205,-4.737,0.077403,195.045,Bushido
Hector's Hymn,7rAPxPV3eUL3N6a7wRKs9y,['Hammerfall'],(r)Evolution,354026,False,2o18h28enlHxj887tATc58,1,0.473788,0.964211,-4.536,0.080755,140.006,Hector's Hymn
Bump & Grind 2014 - Le Youth Remix,2z0XPlKvsmJIqKSWwD8PMN,"['Waze & Odyssey', 'R. Kelly']",Bump & Grind 2014 (Remixes),241893,False,0D9AnJzAnYyu1kfJFQDY5d,2,0.711274,0.810352,-7.051,0.059153,123.97,Bump & Grind 2014 (Le Youth Remix)
Människor som ingen vill se,34mrbpI1fmVUNgJWQ77zxN,['Ken Ring'],Det började för längesen,194030,False,2yMJGKSRgxIniMnq30FAzX,1,0.698798,0.645627,-10.363,0.222183,90.947,Människor som ingen vill se
Du och jag,1ini13H8ufeTTtqZJyvwJR,"['Ken Ring', 'Samia']",Det började för längesen,287066,False,2yMJGKSRgxIniMnq30FAzX,2,0.51653,0.40742,-10.828,0.044322,89.164,Du och jag
Marilyn Monroe,1AvXB7pTYb7irnDLRfE27H,['Pharrell Williams'],G I R L,351600,False,2RdwBSPQiwcmiDo9kixcl8,1,0.881358,0.589393,-8.543,0.066413,117.309,Marilyn Monroe
Tittar ner,123EKjoP20G2DJFaTAAyQ3,['Ken Ring'],Det började för längesen,212746,False,2yMJGKSRgxIniMnq30FAzX,1,0.563008,0.46888,-16.214,0.285917,72.835,Titta ner
Se dig omkring,3ZWGQwDVV0IIufnu4GHHC2,['Ken Ring'],Det började för längesen,237626,False,2yMJGKSRgxIniMnq30FAzX,1,0.708763,0.810288,-6.392,0.36152,123.572,Se dig omkring
Bengen spanar,50ehr3JEw2C5u8pCyT4Epd,"['Ken Ring', 'Medina', 'Allyawan', 'Kaliffa']",Det började för längesen,247506,False,2yMJGKSRgxIniMnq30FAzX,4,0.839381,0.462815,-7.57,0.347866,89.983,Bengen spanar
Akta dig för polisen,0tEa6LE9IPh25w31VI55R1,['Ken Ring'],Det började för längesen,218773,False,2yMJGKSRgxIniMnq30FAzX,1,0.704281,0.568783,-10.069,0.251757,91.976,Akta dig för polisen
Bump & Grind 2014 - Radio Edit,3jcr84rjFk3rA4MZoU5QJS,"['Waze & Odyssey', 'R. Kelly']",Bump & Grind 2014,180280,False,0D9AnJzAnYyu1kfJFQDY5d,2,0.549734,0.722973,-5.845,0.102241,122.967,Bump & Grind 2014 - Radio Edit
Imaginary - XQ Edit,4pE0DKl6u5EvbyruJ2LoFq,"['Brennan Heart', 'Jonathan Mendelsohn']",WE R Hardstyle Yearmix 2014,192500,False,5QySqc6yAFDx9m7fedFZmC,2,0.552744,0.594626,-6.453,0.030588,149.914,Imaginary
Limelight (feat. R O Z E S),6vBYLDvY6vMzHMknz56Ls3,"['Just A Gent', 'R O Z E S']",Limelight (feat. R O Z E S),211130,False,1kwGj7uDO5WXVXtQLvGJr0,2,0.693536,0.739045,-2.078,0.07422,119.965,Limelight (feat. R O Z E S)
Mitt liv,76s3xFkP85rmTpeNhO0ro2,['Ken Ring'],Det började för längesen,252400,False,2yMJGKSRgxIniMnq30FAzX,1,0.462472,0.521524,-8.587,0.373549,70.651,Mitt liv
Evil Incarnate,50FEIR7YRWQ1qz5egYqvZc,['Hammerfall'],(r)Evolution,276120,False,2o18h28enlHxj887tATc58,1,0.514871,0.801091,-4.577,0.03493,129.988,Evil Incarnate
Nu måste vi dra,33rrnCAOc1yoEAPbs8ZGL0,['Ken Ring'],Det började för längesen,231040,False,2yMJGKSRgxIniMnq30FAzX,1,0.766173,0.874825,-4.456,0.119781,97.344,Nu måste vi dra
Drown In It,2DXEhm7pvO7NphAIZjGJ26,"['Chris Brown', 'R. Kelly']",X (Deluxe Version),222480,False,7bXgB6jMjp9ATFy66eO08Z,2,0.64445,0.452419,-6.658,0.061719,122.086,Drown In It
Come Get It Bae,444P4wvSDa0SD5HE4YGx9B,['Pharrell Williams'],G I R L,201933,False,2RdwBSPQiwcmiDo9kixcl8,1,0.938746,0.759545,-6.609,0.088016,120.183,Come Get It Bae
Know Who You Are,3TqB8DN04EObtSyM2Yplhn,"['Pharrell Williams', 'Alicia Keys']",G I R L,236920,False,2RdwBSPQiwcmiDo9kixcl8,2,0.643577,0.492532,-7.181,0.188845,182.32,Know Who You Are
Ta det lugnt,7eTJyeAoneFtqp79IyzYZk,"['Ken Ring', 'Keya', 'Kaliffa']",Det började för längesen,187933,False,2yMJGKSRgxIniMnq30FAzX,3,0.699596,0.495684,-11.768,0.320892,95.372,Ta det lugnt
It Girl,4cwDTVyIfXCAxFuHEIKCdm,['Pharrell Williams'],G I R L,289160,False,2RdwBSPQiwcmiDo9kixcl8,1,0.739142,0.864697,-5.641,0.040623,96.02,It Girl
R E A L,2cjXVAnbyKcddqr7IgpGWH,['LE YOUTH'],R E A L,205026,False,1Zz6NBe8UIZjm88TvehFtx,1,0.772115,0.768866,-6.387,0.137089,114.984,R E A L
Bikten,267iIUxaapihF2tjZLX8GT,"['Ken Ring', 'Samia']",Det började för längesen,212773,False,2yMJGKSRgxIniMnq30FAzX,2,0.577672,0.427692,-12.606,0.200214,80.304,Bikten
Ex Inferis,1vJIt2lJ6ogm5j06IC1gk2,['Hammerfall'],(r)Evolution,281680,False,2o18h28enlHxj887tATc58,1,0.559243,0.842651,-5.404,0.033641,89.963,Ex Inferis
Mamma,3Xo8ZtrI7owbont6ExIW3b,"['Ken Ring', 'Uno Svenningsson']",Det började för längesen,240360,False,2yMJGKSRgxIniMnq30FAzX,2,0.494991,0.622632,-7.371,0.267739,84.429,Mamma
Ignition (Remix),3zSCNTXI7Ed0PiidZVmzIe,['R. Kelly'],The Essential R. Kelly,186040,False,2mxe0TnaNL039ysAj51xPQ,1,0.752347,0.545405,-7.327,0.060949,133.072,Ignition (Remix)
Kelian,4XqM4IWi5AmfHJivbtnDsK,['Ken Ring'],Det började för längesen,258959,False,2yMJGKSRgxIniMnq30FAzX,1,0.392405,0.742467,-7.731,0.33375,90.099,Kelian
Lost Queen,0G2fEmeSD6RlW0g4fW4vuf,['Pharrell Williams'],G I R L,476626,False,2RdwBSPQiwcmiDo9kixcl8,1,0.427253,0.599714,-11.771,0.439643,164.407,Lost Queen
"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,['Pharrell Williams'],G I R L,232720,False,2RdwBSPQiwcmiDo9kixcl8,1,0.651098,0.809944,-4.61,0.179313,160.047,"Happy - From ""Despicable Me 2"""
Tainted Metal,2ksz7APg5xkV2HGnaiH3ao,['Hammerfall'],(r)Evolution,277800,False,2o18h28enlHxj887tATc58,1,0.197444,0.96318,-4.973,0.070984,80.025,Tainted Metal
Winter Is Coming,1fogmPIpYEthnnL0GtIoXb,['Hammerfall'],(r)Evolution,229866,False,2o18h28enlHxj887tATc58,1,0.364671,0.569518,-5.823,0.027237,154.883,Winter Is Coming
Brand New,1P5OPN8MbPgFznEp1b7OiN,"['Pharrell Williams', 'Justin Timberlake']",G I R L,271693,False,2RdwBSPQiwcmiDo9kixcl8,2,0.90362,0.857619,-6.599,0.199162,120.143,Brand New
PYD,3aWBypmEmjTEx9k7XyEd0h,"['Justin Bieber', 'R. Kelly']",Journals,317200,False,1uNFoZAHBGtllmzznpCI3s,2,0.462608,0.498493,-6.818,0.037023,123.217,PYD
Gush,0kbacaF66yH9McxssuJfrc,['Pharrell Williams'],G I R L,234666,False,2RdwBSPQiwcmiDo9kixcl8,1,0.797155,0.693498,-7.149,0.056367,112.011,Gush
Origins,7zPOx0Ek8lxLQClNRhKdL1,['Hammerfall'],(r)Evolution,298066,False,2o18h28enlHxj887tATc58,1,0.543596,0.958132,-4.84,0.048634,125.022,Origins
Wildfire,5bx7OY4mBCFatm0IHeyIu4,['Hammerfall'],(r)Evolution,244000,False,2o18h28enlHxj887tATc58,1,0.503888,0.952397,-6.147,0.079035,140.045,Wildfire
Hunter,53ZnKUo3p9KfXh2ahkdYhS,['Pharrell Williams'],G I R L,240920,False,2RdwBSPQiwcmiDo9kixcl8,1,0.928387,0.499297,-4.599,0.0904,110.303,Hunter
Make the World Go Round - Gigamesh Remix,7MVsgq9O2aZkEWfIRsGbGh,"['DJ Cassidy', 'R. Kelly']",Make the World Go Round,334746,False,1xLOb1CC0N70wA28T7Q5uE,2,0.853402,0.612188,-6.543,0.127397,117.007,Make the World Go Round (Gigamesh Remix)
Själen av en vän,2NB2LtaBfia1zMH524YY9Y,"['Ken Ring', 'Million Stylez']",Det började för längesen,281160,False,2yMJGKSRgxIniMnq30FAzX,2,0.420332,0.441272,-9.089,0.09581,87.704,Själen av en vän
Ensamma mammor,4xPdoAFYabGJ02BmkoWv63,['Ken Ring'],Det började för längesen,245295,False,2yMJGKSRgxIniMnq30FAzX,1,0.59611,0.423106,-9.877,0.049475,90.478,Ensamma mammor
Live Life Loud,0kygLkxaTANRBhZ4pDBECR,['Hammerfall'],(r)Evolution,212146,False,2o18h28enlHxj887tATc58,1,0.540762,0.934162,-5.438,0.083449,155.086,Live Life Loud
The New Age,1nq7yh4d86eOQSewYjZ1U6,"['Frontliner', 'Synthsoldier']",Q-dance Presents Frontliner EP,312105,False,7momuad2Twkv5O7MY3dODa,2,0.583329,0.953954,-4.539,0.112992,150.017,The New Age
The Illest - Version With Schoolboy Q,2OjhsZvGr3tKOYELnwB9at,"['Far East Movement', 'Schoolboy Q']",The Illest,220000,True,698hF4vcwHwPy8ltmXermq,2,0.693585,0.743817,-3.961,0.261357,142.056,The Illest
Blind Threats,1XM48g8LlfvcZVePDSStJR,"['Schoolboy Q', 'Raekwon']",Oxymoron (Deluxe),269653,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.711805,0.850594,-8.146,0.287666,94.112,Blind Threats
Break The Bank,4yGHBbRDvGzlOtaEGe7T2D,['Schoolboy Q'],Oxymoron (Deluxe),354853,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.558563,0.779872,-6.687,0.088221,80.152,Break The Bank
Prescription/Oxymoron,2yxmXSXaIq9ZdYPBJZpjY8,['Schoolboy Q'],Oxymoron (Deluxe),429666,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.527224,0.904023,-5.462,0.446985,120.03,Prescription/Oxymoron
"This Is Cool, Thank You 2014",7s9ZcPko9rPDudaBfP7XOZ,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,219454,True,1YfEcTuGvBQ8xSD1f53UnK,2,0.61311,0.815278,-7.289,0.246122,105.791,"This Is Cool, Thank You 2014"
Los Awesome,6ASyZmBchM38God6N9mIWd,"['Schoolboy Q', 'Jay Rock']",Oxymoron (Deluxe),252840,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.617624,0.832139,-4.687,0.270034,82.018,Los Awesome
Hoover Street,23cdP21hBoVGfHggcqBaPA,['Schoolboy Q'],Oxymoron (Deluxe),396373,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.483674,0.784912,-6.603,0.363731,167.043,Hoover Street
I Just Wanna Party,1FIjV1MDzgtRoXP7FaSkbr,"['YG', 'Schoolboy Q', 'Jay Rock']",My Krazy Life (Deluxe),212253,True,0A0FS04o6zMoto8OKPsDwY,3,0.801449,0.47172,-8.012,0.267171,95.083,I Just Wanna Party
Industrimördarn (Orala steroider pt 2),5MLT8UbzD1ExYqPNtktEVz,"['Gubb', 'Pst/Q']",Okuttat,243173,False,22StZ8i5WMrUGlkoC9g85S,2,0.674195,0.870501,-4.535,0.304303,87.885,Industrimördarn (Orala steroider pt 2)
Studio,4sozsbVtlFDe74usgfDPOQ,"['Schoolboy Q', 'BJ The Chicago Kid']",Oxymoron (Deluxe),278066,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.643779,0.58102,-7.688,0.050505,133.965,Studio featuring BJ The Chicago Kid
Butch & Sundance,5RT83cuL8cj4rcAC8uHVU9,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,171928,True,1YfEcTuGvBQ8xSD1f53UnK,2,0.799532,0.623837,-9.757,0.354483,101.907,Butch & Sundance
"Shadow Of Death (feat. Kendrick Lamar, Ab-Soul & Jay Rock)",1BS2i2P2E2PDB64yOFMRox,"['Schoolboy Q', 'Kendrick Lamar', 'Ab-Soul', 'Jay Rock']",Schoolboy Q,218886,True,5IcR3N7QB1j6KBL8eImZ8m,4,0.431972,0.841208,-4.779,0.233678,92.745,Shadow of Death
Grooveline Pt. 2,6jlaHtGmwDhtD1YeZG1TfS,"['Schoolboy Q', 'Suga Free']",Oxymoron (Deluxe),258373,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.75953,0.553167,-8.753,0.239377,140.141,Grooveline Pt. 2
"We Dem Boyz Remix (feat. Rick Ross, ScHoolboy Q & Nas)",4ndRr0ItkNv2zhNsUA2HMH,"['Wiz Khalifa', 'Nas', 'Rick Ross', 'Schoolboy Q']","We Dem Boyz Remix (feat. Rick Ross, ScHoolboy Q & Nas)",319663,True,137W8MRPWKqSmrBGDBFSop,4,0.589531,0.636662,-6.172,0.191418,135.001,"We Dem Boyz Remix (feat. Rick Ross, ScHoolboy Q & Nas)"
Abstract Dragon,7uhu2n3kjMWwCkE78NngcH,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,131671,True,1YfEcTuGvBQ8xSD1f53UnK,2,0.659884,0.748902,-7.519,0.339637,96.247,Abstract Dragon
"S.R.I.P. (feat. YG, Young Jeezy & Chris Brown)",3wEP8W6M4AyvgZCBjAKQiE,"['Kendrick Lamar', 'Ab-Soul', 'Jay Rock', 'Schoolboy Q', 'Black Hippy', 'Chris Brown', 'Jeezy', 'YG']",Black Hippy 2,208331,True,2YZyLoL8N0Wb9xBt1NhZWg,8,0.845997,0.552824,-7.05,0.291353,97.054,"S.R.I.P. 2014 (feat. YG, Young Jeezy & Chris Brown)"
Shot You Down (feat. Jay Rock & ScHoolboy Q),01wKeKPgYxdPYA8rfMveYc,"['Isaiah Rashad', 'Jay Rock', 'Schoolboy Q']",Cilvia Demo,426996,True,6aaMZ3fcfLv4tEbmY7bjRM,3,0.682786,0.716995,-3.698,0.258477,90.122,Shot You Down (feat. Jay Rock & ScHoolboy Q)
"We Dem Boyz Remix (feat. Rick Ross, ScHoolboy Q & Nas)",6ZljdfrT25eK1VQndSu0BZ,"['Wiz Khalifa', 'Nas', 'Rick Ross', 'Schoolboy Q']",Blacc Hollywood (Deluxe),319663,True,137W8MRPWKqSmrBGDBFSop,4,0.589531,0.636662,-6.172,0.191418,135.001,"We Dem Boyz Remix (feat. Rick Ross, ScHoolboy Q & Nas)"
2 On,3jVtllWS5CFFWLQng8sKsr,"['Tinashe', 'Schoolboy Q']",Aquarius,227000,True,0NIIxcxNHmOoyBx03SfTCD,2,0.689449,0.59346,-9.416,0.115254,101.029,2 On
Brand New Guy (feat. A$AP Rocky),36C8CE7ut4WlUTE98UTP8F,"['Schoolboy Q', 'A$AP Rocky']",Schoolboy Q,288000,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.489322,0.896884,-3.902,0.397363,115.061,Brand New Guy (ASAP Mob)
Tell Me - Radio Edit,10MIl3CBIKjIMxtGPoR019,"['Corey Gibbons', 'Q Derhino']",Tell Me,180651,False,0uLodbEmWZDnBMeuJhBMMY,2,0.680395,0.722123,-8.262,0.068021,119.973,Tell Me - Radio Edit
U.O.E.N.O. (feat. Kendrick Lamar & Schoolboy Q),71DG0Il1NpWwcsTnSTN9vL,"['Ab-Soul', 'Jay Rock', 'Kendrick Lamar']",Two Black Hippy,333694,True,0g9vAlRPK9Gt3FKCekk4TW,3,0.761654,0.516512,-9.132,0.435622,125.947,U.O.E.N.O
Get Down,3pcxr3lkxWitKyVYdB8uW4,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,234415,True,1YfEcTuGvBQ8xSD1f53UnK,2,0.897783,0.611091,-8.409,0.242291,102.352,N.T.
Hands On The Wheel (feat. A$AP Rocky),45WndcPa0crrZ98d6aPME0,"['Schoolboy Q', 'A$AP Rocky']",Schoolboy Q,201010,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.453853,0.85355,-5.359,0.182567,127.891,Hands On The Wheel
Friends (feat. Schoolboy Q),3JceTK6a1D2gcnbNcbbXTM,"['Mac Miller', 'Schoolboy Q']",Mac Miller,398506,True,4LLpKhyESsyAXpc4laK94U,2,0.584966,0.610031,-7.658,0.309792,148.383,Friends (feat. Mac Miller)
For The Nasty,7DM5Zjy90txraEOGk4FcKm,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,193011,True,1YfEcTuGvBQ8xSD1f53UnK,2,0.882044,0.474749,-8.688,0.234525,95.93,For The Nasty
One Love,4shRbnH0XiVuiOalMEKTNw,"['Nas', 'Q-Tip']",Illmatic XX,325653,True,20qISvAhX20dpIbOOzGK3q,2,0.764161,0.685339,-6.682,0.267794,92.947,One Love
His & Her Fiend,01z2TpVPdC1yOTJaTzd3ib,"['Schoolboy Q', 'SZA']",Oxymoron (Deluxe),175333,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.680109,0.552533,-9.914,0.084153,125.691,His & Her Fiend
Gangsta,32XC8EvpugPAm9dhI0Jabm,['Schoolboy Q'],Oxymoron (Deluxe),231773,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.65566,0.919002,-3.956,0.374225,129.054,Gangsta
"U.O.E.N.O. (feat. Kendrick Lamar, Ab-Soul & Jay Rock)",2TOYImwnVkeQcx1mMuSEF2,"['Schoolboy Q', 'Kendrick Lamar', 'Ab-Soul']",Schoolboy Q,333336,True,5IcR3N7QB1j6KBL8eImZ8m,3,0.761654,0.516512,-9.132,0.435622,125.947,U.O.E.N.O
"Meltdown - From ""The Hunger Games: Mockingjay Part 1"" Soundtrack",6Pol42RyW5odid65AmEwC2,"['Stromae', 'Lorde', 'Pusha T', 'Q-Tip', 'Haim']",The Hunger Games: Mockingjay Pt. 1,242693,False,5j4HeCoUlzhfWtjAfM1acR,5,0.628631,0.717243,-6.714,0.037777,101.968,"Meltdown - From ""The Hunger Games: Mockingjay Part 1"" Soundtrack"
Man Of The Year,4UtLXegebv7qNBF26nivhZ,['Schoolboy Q'],Oxymoron (Deluxe),216013,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.60189,0.795234,-8.099,0.070131,112.001,Man Of The Year
Grooveline (feat. Dom Kennedy & Curren$y),7twp7dXHCYMOmKDI7MnRRs,"['Schoolboy Q', 'Curren$y', 'Dom Kennedy']",Schoolboy Q,304974,True,5IcR3N7QB1j6KBL8eImZ8m,3,0.76617,0.622862,-4.07,0.083549,86.111,Grooveline
The Purge,6pQMihq3GUJuAepBJcEUOx,"['Schoolboy Q', 'Tyler, The Creator', 'Kurupt']",Oxymoron (Deluxe),294053,True,5IcR3N7QB1j6KBL8eImZ8m,3,0.713071,0.625221,-7.022,0.382078,84.077,"The Purge featuring Tyler, The Creator, Kurupt"
Roll My Weed,0k17V6RXT5y6iuinkF90Tq,"['Bridge', 'Schoolboy Q']",Roll My Weed (feat. ScHoolboy Q) - Single,199366,True,4PpzoPLf3OsCHtcmp2nWgD,2,0.719228,0.484413,-6.207,0.070763,127.988,Roll My Weed
Hell Of A Night,2RK1IiAjWdl6VQYsCKf3k9,['Schoolboy Q'],Oxymoron (Deluxe),272453,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.649034,0.830638,-7.212,0.156381,124.029,Hell Of A Night
Creatures (Q-BASE OST 2014),23VMlEQqj4R50taO3nhXtm,['Max Enforcer'],Q-BASE OST 2014,377600,False,18PNlguj4UWXG46wBu567s,1,0.502593,0.898738,-4.663,0.07607,74.989,Creatures
She Likes,1dvT7VJKq931WCwdMp4MqB,['Schoolboy Q'],Schoolboy Q,294745,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.548913,0.96583,-5.017,0.206361,142.073,She Like
What They Want,3PZzakw2OT26UEjQvrwPkP,"['Schoolboy Q', '2 Chainz']",Oxymoron (Deluxe),267200,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.835293,0.729163,-6.876,0.332044,115.019,What They Want
We Tanking Off,7vMYe7s6rxvc7OKMQcX6Z3,"['Busta Rhymes', 'Q-Tip']",The Abstract Dragon,164525,True,1YfEcTuGvBQ8xSD1f53UnK,2,0.661175,0.735818,-7.047,0.338844,87.212,We Tanking Off
Hunnid Stax (feat. Sc Hoolboy Q),6q4P5GViMZJfgpfNVr5txY,"['Ab-Soul', 'Schoolboy Q']",These Days...,203470,True,0g9vAlRPK9Gt3FKCekk4TW,2,0.676869,0.593499,-10.984,0.329358,134.196,Hunnid Stax (feat. Sc Hoolboy Q)
Renaissance Rap 2014 (feat. Lil Wayne & Raekwon),0n1bFUziAntXCXalTOSVQd,"['Busta Rhymes', 'Q-Tip', 'Lil Wayne', 'Raekwon']",The Abstract Dragon,217955,True,1YfEcTuGvBQ8xSD1f53UnK,4,0.721774,0.706177,-7.65,0.270834,95.498,Renaissance Rap (Remix)
Fuck LA,16BgJ2IgSX3dvzIuSZbeOK,['Schoolboy Q'],Oxymoron (Deluxe),200613,True,5IcR3N7QB1j6KBL8eImZ8m,1,0.949156,0.586071,-6.855,0.152825,134.998,Fuck LA
Orala Steroider,1oNXCo9kRTZ8cv4bgMGeHv,"['Gubb', 'Pst/Q']",Respekt EP,239133,False,22StZ8i5WMrUGlkoC9g85S,2,0.719691,0.591334,-8.932,0.079726,90.011,Orala Steroider
"Underground Kings (feat. Schoolboy Q, Killer Mike)",5KOOD4QLKx2HwKfRs5faL7,"['PRhyme', 'Schoolboy Q', 'Killer Mike']",PRhyme,254049,True,4ypEjUTTCcPB0dgjQBQyf5,3,0.490468,0.879341,-2.349,0.343383,125.454,"Underground Kings (feat. Schoolboy Q, Killer Mike)"
Reflection,3c1dDu4oMeV8BiVzJLgyy4,"['Wasted Penguinz', 'Omyqron']",Q-dance Presents Frontliner EP,341300,False,1Ok5WQlGEnuFOiUlpCKcVT,2,0.551882,0.831627,-4.625,0.065687,149.896,Reflection
The Illest,1690BNyYA4P7lHMOQep1DD,"['Far East Movement', 'Schoolboy Q']",KTown Riot,220666,True,698hF4vcwHwPy8ltmXermq,2,0.693585,0.743817,-3.961,0.261357,142.056,The Illest
"Work 2013 (feat. A$AP Ferg, A$AP Rocky, French Montana & Trinidad James)",1MEN5EHIei9sY4wlfVaNDW,"['Schoolboy Q', 'French Montana', 'Trinidad James', 'A$AP Ferg', 'A$AP Rocky']",Schoolboy Q,282298,True,5IcR3N7QB1j6KBL8eImZ8m,5,0.836269,0.719682,-5.603,0.136863,130.004,Work REMIX
Collard Greens,311fWdp7RrvN4Fuz7sv6Ea,"['Schoolboy Q', 'Kendrick Lamar']",Oxymoron (Deluxe),299960,True,5IcR3N7QB1j6KBL8eImZ8m,2,0.828015,0.569102,-4.85,0.062247,153.989,Collard Greens
Type Of Sh*t (feat. Fabolous & YG),3jhBspza19iOMlgZXg1J9v,"['Wiz Khalifa', 'Juicy J', 'Ty Dolla $ign', 'Fabolous', 'YG']",Taylor Gang,178614,True,137W8MRPWKqSmrBGDBFSop,5,0.746427,0.650205,-6.987,0.043874,99.497,Type Of Sh*t (feat. Fabolous & YG)
Rabbit Hole,1cFwUMRIsE6jEMRUDyBONA,['Jamie T'],Carry On The Grudge,219853,False,3Rsr4Z96O6U3lToOiV3zBh,1,0.493517,0.898628,-3.428,0.085963,160.035,Rabbit Hole
Sex Bomb,47TOpx16LwqnL9ff2uWTef,"['Tom Jones', 'Mousse T.']",Popular Song Covers - Vol. 1,214455,False,1OB6hTSCYbxFscpIV4wAnu,2,0.798791,0.88036,-3.445,0.04146,122.967,Sexbomb
No Flex Zone - Remix,4N38qaoxMmFaq87W539MRn,"['Rae Sremmurd', 'Nicki Minaj', 'Pusha T']",No Flex Zone (Remix),319723,True,7iZtZyCzp3LItcw1wtPI3D,3,0.938724,0.530229,-5.561,0.173226,120.068,No Flex Zone - Remix
Drankin' Patna,3o0a0VKaYQfppM2e89QuXE,['T-Pain'],Drankin' Patna,227160,False,3aQeKQSyrW4qWr35idm0cy,1,0.549549,0.550615,-6.344,0.213582,173.775,Drankin' Patna
Zombie,5tbZBnWJAw72ZRjmMsrh0D,['Jamie T'],Carry On The Grudge,246186,False,3Rsr4Z96O6U3lToOiV3zBh,1,0.546021,0.911269,-4.639,0.072852,145.205,Zombie
Dark Afternoon,2O3p5IKvEhzMNPvVcYxWB5,['Tony T'],Autumn Chill Vol 1,240466,False,5PYz5PgVftmL9vQd9i7WSS,1,0.641828,0.514384,-6.708,0.089108,144.002,Dark Afternoon
T-Shirt,3RF0DfGlTWSf8qnayjWkkb,['Future'],Honest,215253,True,1RyvyyTE3xzB2ZywiAwp0i,1,0.71853,0.57268,-4.753,0.0947,133.138,T-Shirt
Type Of Sh*t I Hate (feat. YG & Fabolous),7tMOSPhX5iZIj9RaGuuSnl,"['Ty Dolla $ign', 'Fabolous', 'YG']",Ty $,215866,True,7c0XG5cIJTrrAgEC3ULPiq,3,0.750117,0.620979,-7.201,0.069534,99.507,Type Of Sh*t I Hate (feat. YG & Fabolous)
I'm a Flirt Remix,6w1DBbA8akxHPiBQ6nAyJq,"['R. Kelly', 'T.I.', 'T-Pain']",The Essential R. Kelly,330600,False,2mxe0TnaNL039ysAj51xPQ,3,0.833579,0.566505,-4.824,0.103013,138.064,I'm a Flirt Remix
$t€fan Ingv€$,5Pphl6QSv9fn3dwlm0VA9H,['Alaska'],Alaska,244200,False,2Q5sH54iX2AkhK3qQkT8oT,1,0.815354,0.535263,-7.024,0.318622,122.818,$t€fan Ingv€$
15 År,1CI1eoWveRX1BTKMrtZ6Hw,['Stilett'],S/T,169946,False,0XUnVZH89w9TtfZmaxnt6t,1,0.374521,0.951477,-3.199,0.060252,147.897,15 År
Spliff & Red Stripe,1UA3O0Oxo4hsLrPHGVmD09,['Stilett'],S/T,168360,False,0XUnVZH89w9TtfZmaxnt6t,1,0.316863,0.968402,-2.919,0.10763,141.415,Spliff & Red Stripe
